Tempo;U_t;V_t;A_t;
20.794;3.923E-2;-9.085E-2;-0.538
20.827;3.589E-2;-0.102;-7.398E-2
20.861;3.246E-2;-9.578E-2;0.407
20.894;2.950E-2;-7.427E-2;0.837
20.927;2.751E-2;-3.970E-2;1.187
20.961;2.686E-2;4.959E-3;1.300
20.994;2.784E-2;4.843E-2;1.126
21.027;3.009E-2;8.006E-2;0.745
21.061;3.318E-2;9.829E-2;0.315
21.094;3.664E-2;0.101;-0.178
21.127;3.992E-2;8.660E-2;-0.645
21.161;4.241E-2;5.756E-2;-0.961
21.194;4.376E-2;2.205E-2;-1.063
21.227;4.388E-2;-1.364E-2;-1.068
21.261;4.285E-2;-4.888E-2;-0.970
21.294;4.062E-2;-7.924E-2;-0.729
21.327;3.757E-2;-9.757E-2;-0.308
21.361;3.412E-2;-0.100;0.174
21.394;3.089E-2;-8.572E-2;0.632
21.427;2.840E-2;-5.777E-2;1.036
21.461;2.704E-2;-1.687E-2;1.277
21.494;2.728E-2;2.868E-2;1.239
21.527;2.895E-2;6.615E-2;0.916
21.561;3.169E-2;9.005E-2;0.520
21.594;3.495E-2;0.100;7.619E-2
21.627;3.838E-2;9.570E-2;-0.412
21.660;4.133E-2;7.280E-2;-0.836
21.694;4.324E-2;3.909E-2;-1.015
21.727;4.394E-2;4.612E-3;-1.043
21.760;4.354E-2;-3.002E-2;-1.043
21.794;4.194E-2;-6.526E-2;-0.906
21.827;3.919E-2;-9.143E-2;-0.527
21.860;3.584E-2;-0.100;-5.473E-2
21.894;3.249E-2;-9.463E-2;0.410
21.927;2.954E-2;-7.363E-2;0.832
21.960;2.759E-2;-3.854E-2;1.190
21.994;2.697E-2;5.778E-3;1.286
22.027;2.797E-2;4.862E-2;1.099
22.060;3.021E-2;7.914E-2;0.724
22.094;3.325E-2;9.682E-2;0.299
22.127;3.667E-2;9.943E-2;-0.167
22.160;3.987E-2;8.559E-2;-0.632
22.194;4.237E-2;5.722E-2;-0.940
22.227;4.369E-2;2.195E-2;-1.052
22.260;4.383E-2;-1.298E-2;-1.059
22.294;4.282E-2;-4.847E-2;-0.979
22.327;4.060E-2;-7.920E-2;-0.733
22.360;3.754E-2;-9.748E-2;-0.285
22.394;3.410E-2;-9.868E-2;0.181
22.427;3.096E-2;-8.462E-2;0.621
22.460;2.846E-2;-5.773E-2;1.014
22.494;2.712E-2;-1.685E-2;1.268
22.527;2.734E-2;2.798E-2;1.228
22.560;2.898E-2;6.542E-2;0.923
22.594;3.170E-2;8.987E-2;0.514
22.627;3.497E-2;9.955E-2;6.248E-2
22.660;3.834E-2;9.423E-2;-0.408
22.694;4.125E-2;7.238E-2;-0.812
22.727;4.316E-2;3.932E-2;-1.014
22.760;4.387E-2;4.278E-3;-1.047
22.794;4.345E-2;-3.032E-2;-1.030
22.827;4.185E-2;-6.456E-2;-0.886
22.860;3.914E-2;-9.034E-2;-0.524
22.893;3.583E-2;-9.962E-2;-4.186E-2
22.927;3.250E-2;-9.292E-2;0.403
22.960;2.964E-2;-7.262E-2;0.809
22.993;2.766E-2;-3.906E-2;1.180
23.027;2.703E-2;6.338E-3;1.298
23.060;2.808E-2;4.925E-2;1.096
23.093;3.032E-2;7.914E-2;0.705
23.127;3.336E-2;9.643E-2;0.286
23.160;3.674E-2;9.839E-2;-0.184
23.193;3.992E-2;8.406E-2;-0.632
23.227;4.235E-2;5.595E-2;-0.927
23.260;4.365E-2;2.152E-2;-1.027
23.293;4.378E-2;-1.269E-2;-1.039
23.327;4.280E-2;-4.742E-2;-0.975
23.360;4.062E-2;-7.853E-2;-0.727
23.393;3.757E-2;-9.640E-2;-0.298
23.427;3.419E-2;-9.831E-2;0.181
23.460;3.101E-2;-8.442E-2;0.617
23.493;2.857E-2;-5.683E-2;1.025
23.527;2.723E-2;-1.638E-2;1.252
23.560;2.748E-2;2.814E-2;1.213
23.593;2.910E-2;6.469E-2;0.903
23.627;3.179E-2;8.875E-2;0.509
23.660;3.502E-2;9.847E-2;6.252E-2
23.693;3.835E-2;9.317E-2;-0.405
23.727;4.123E-2;7.140E-2;-0.797
23.760;4.311E-2;3.922E-2;-0.998
23.793;4.384E-2;4.562E-3;-1.044
23.827;4.341E-2;-3.035E-2;-1.025
23.860;4.182E-2;-6.399E-2;-0.871
23.893;3.915E-2;-8.922E-2;-0.522
23.927;3.587E-2;-9.900E-2;-5.786E-2
23.960;3.255E-2;-9.293E-2;0.410
23.993;2.968E-2;-7.169E-2;0.824
24.026;2.777E-2;-3.763E-2;1.158
24.060;2.717E-2;5.608E-3;1.255
24.093;2.814E-2;4.741E-2;1.090
24.126;3.033E-2;7.824E-2;0.722
24.160;3.336E-2;9.586E-2;0.285
24.193;3.672E-2;9.732E-2;-0.186
24.226;3.985E-2;8.328E-2;-0.622
24.260;4.227E-2;5.576E-2;-0.913
24.293;4.356E-2;2.157E-2;-1.032
24.326;4.371E-2;-1.304E-2;-1.035
24.360;4.269E-2;-4.746E-2;-0.958
24.393;4.054E-2;-7.741E-2;-0.713
24.426;3.753E-2;-9.552E-2;-0.300
24.460;3.418E-2;-9.753E-2;0.185
24.493;3.103E-2;-8.315E-2;0.619
24.526;2.864E-2;-5.587E-2;0.998
24.560;2.731E-2;-1.691E-2;1.230
24.593;2.751E-2;2.732E-2;1.206
24.626;2.913E-2;6.413E-2;0.904
24.660;3.178E-2;8.777E-2;0.507
24.693;3.498E-2;9.780E-2;6.019E-2
24.726;3.830E-2;9.218E-2;-0.408
24.760;4.113E-2;7.027E-2;-0.797
24.793;4.299E-2;3.846E-2;-0.975
24.826;4.369E-2;4.743E-3;-1.024
24.860;4.330E-2;-2.947E-2;-1.009
24.893;4.173E-2;-6.298E-2;-0.875
24.926;3.910E-2;-8.832E-2;-0.521
24.960;3.584E-2;-9.820E-2;-5.592E-2
24.993;3.256E-2;-9.170E-2;0.406
25.026;2.973E-2;-7.113E-2;0.801
25.060;2.782E-2;-3.806E-2;1.140
25.093;2.719E-2;4.954E-3;1.261
25.126;2.815E-2;4.734E-2;1.085
25.159;3.035E-2;7.754E-2;0.714
25.193;3.332E-2;9.479E-2;0.277
25.226;3.666E-2;9.658E-2;-0.182
25.259;3.975E-2;8.222E-2;-0.613
25.293;4.214E-2;5.560E-2;-0.894
25.326;4.346E-2;2.197E-2;-1.011
25.359;4.361E-2;-1.211E-2;-1.029
25.393;4.265E-2;-4.635E-2;-0.968
25.426;4.052E-2;-7.738E-2;-0.721
25.459;3.749E-2;-9.514E-2;-0.292
25.493;3.418E-2;-9.657E-2;0.186
25.526;3.106E-2;-8.283E-2;0.612
25.559;2.866E-2;-5.544E-2;0.990
25.593;2.736E-2;-1.680E-2;1.220
25.626;2.754E-2;2.676E-2;1.190
25.659;2.914E-2;6.335E-2;0.909
25.693;3.176E-2;8.731E-2;0.503
25.726;3.497E-2;9.710E-2;6.002E-2
25.759;3.823E-2;9.131E-2;-0.394
25.793;4.105E-2;7.077E-2;-0.778
25.826;4.295E-2;3.901E-2;-0.984
25.859;4.365E-2;4.436E-3;-1.039
25.893;4.324E-2;-2.991E-2;-1.008
25.926;4.166E-2;-6.320E-2;-0.851
25.959;3.903E-2;-8.731E-2;-0.505
25.993;3.584E-2;-9.695E-2;-5.908E-2
26.026;3.257E-2;-9.130E-2;0.390
26.059;2.975E-2;-7.084E-2;0.806
26.093;2.785E-2;-3.742E-2;1.145
26.126;2.726E-2;5.805E-3;1.251
26.159;2.823E-2;4.731E-2;1.066
26.193;3.041E-2;7.694E-2;0.701
26.226;3.336E-2;9.404E-2;0.276
26.259;3.668E-2;9.578E-2;-0.181
26.293;3.975E-2;8.162E-2;-0.615
26.326;4.212E-2;5.469E-2;-0.898
26.359;4.339E-2;2.101E-2;-1.000
26.392;4.352E-2;-1.226E-2;-1.012
26.426;4.258E-2;-4.603E-2;-0.946
26.459;4.045E-2;-7.628E-2;-0.717
26.492;3.749E-2;-9.412E-2;-0.288
26.526;3.418E-2;-9.575E-2;0.185
26.559;3.111E-2;-8.149E-2;0.607
26.592;2.875E-2;-5.505E-2;0.981
26.626;2.744E-2;-1.635E-2;1.210
26.659;2.766E-2;2.697E-2;1.178
26.692;2.924E-2;6.262E-2;0.892
26.726;3.183E-2;8.658E-2;0.498
26.759;3.501E-2;9.608E-2;5.425E-2
26.792;3.824E-2;9.012E-2;-0.405
26.826;4.101E-2;6.912E-2;-0.772
26.859;4.284E-2;3.794E-2;-0.962
26.892;4.354E-2;4.540E-3;-1.009
26.926;4.315E-2;-2.915E-2;-1.000
26.959;4.160E-2;-6.237E-2;-0.851
26.992;3.899E-2;-8.680E-2;-0.496
27.026;3.582E-2;-9.551E-2;-5.036E-2
27.059;3.262E-2;-8.988E-2;0.392
27.092;2.982E-2;-6.971E-2;0.783
27.126;2.798E-2;-3.708E-2;1.115
27.159;2.735E-2;4.487E-3;1.227
27.192;2.828E-2;4.606E-2;1.081
27.226;3.042E-2;7.673E-2;0.710
27.259;3.339E-2;9.362E-2;0.268
27.292;3.666E-2;9.469E-2;-0.181
27.326;3.970E-2;8.125E-2;-0.602
27.359;4.208E-2;5.464E-2;-0.886
27.392;4.334E-2;2.122E-2;-1.002
27.426;4.349E-2;-1.210E-2;-1.010
27.459;4.254E-2;-4.603E-2;
27.492;4.043E-2;;
